id,likesCount,owner/is_mentionable,owner/is_private,owner/is_verified,repliesCount,text,timestamp,clean_text,has_we,has_them,we_count,them_count,pronoun_type,has_othering,othering_score,matched_patterns,othering_predicted,othering_proba,toxicity,severe_toxicity,identity_attack,insult,threat,emotion,emotion_score
17891155668229832,680,True,True,False,3,Nobody checked on the poor old man on the floor!?,2025-04-16T00:53:21.000Z,nobody checked on the poor old man on the floor!?,False,False,0,0,none,False,0,[],0,0.0,0.0156187107786536,9.134396532317623e-05,0.000292287353659,0.0008004027768038,0.0001617202651686,neutral,0.9446194767951964
18103811962506972,198,True,False,True,2,That bystander needs to sue for this assault. Just ridiculous,2025-04-16T01:04:37.000Z,that bystander needs to sue for this assault. just ridiculous,False,False,0,0,none,False,0,[],0,0.0003,0.5487312078475952,0.0006134508294053,0.0037209822330623,0.0376349315047264,0.0009144133073277,annoyance,0.8843913674354553
18060886580282540,462,True,True,False,23,Is that man w the cane ok?!,2025-04-16T00:42:12.000Z,is that man w the cane ok?!,False,False,0,0,none,False,0,[],0,0.0009,0.003597336821258,8.270778926089406e-05,0.0001709876814857,0.0002648315567057,9.977253648685291e-05,curiosity,0.9951175451278688
18054085925229043,80,True,True,False,2,I hope the older gentleman sues.,2025-04-16T00:49:54.000Z,i hope the older gentleman sues.,False,False,0,0,none,False,0,[],0,0.0,0.3107228577136993,0.001470421324484,0.008101332001388,0.0068221101537346,0.0371783077716827,optimism,0.9975854158401488
17844813570447460,599,True,True,False,9,Prevent him from going to his court date?,2025-04-16T00:42:14.000Z,prevent him from going to his court date?,False,False,0,0,none,False,0,[],0,0.0,0.0009717690991237,0.0001041539217112,0.0001424260117346,0.0001824972277972,0.0001153900884673,neutral,0.999976634979248
18381068509189663,1182,True,True,False,8,Bystander needs to sue the sh!t out of these guys,2025-04-16T00:49:24.000Z,bystander needs to sue the sh!t out of these guys,False,False,0,0,none,False,0,[],0,0.0019,0.9278688430786132,0.0265147164463996,0.1078450232744216,0.4636654853820801,0.0133105097338557,neutral,0.9997184872627258
18075910312750292,829,True,False,False,10,This is wrong. This is so wrong.,2025-04-16T00:44:47.000Z,this is wrong. this is so wrong.,False,False,0,0,none,False,0,[],0,0.0001,0.0031723980791866,0.0001093052487703,0.0001702736044535,0.0002150912769138,9.950442472472788e-05,disapproval,0.9996620416641236
18040304066207566,4641,False,False,False,169,So I'm calling out the Latinos for Trump this is how y'all wanted to be treated right?,2025-04-16T00:43:26.000Z,so i'm calling out the latinos for trump this is how y'all wanted to be treated right?,False,False,0,0,none,False,0,[],0,0.0044,0.0024995415005832,0.0001183077692985,0.0004067008267156,0.0002254894206998,0.0001318821741733,neutral,0.9999462366104126
18032259599641208,305,False,True,False,2,Commie Sanders can shove it,2025-04-15T20:04:25.000Z,commie sanders can shove it,False,False,0,0,none,False,0,[],0,0.0,0.2384254932403564,0.0004109540896024,0.0004168390296399,0.0060169021598994,0.0003604740195441,neutral,0.999991536140442
17930179718914927,178,True,True,False,16,He’s a multimillionaire and Coachella is not cheap! Nobody read the room and not his target audience,2025-04-15T20:05:09.000Z,he s a multimillionaire and coachella is not cheap! nobody read the room and not his target audience,False,False,0,0,none,False,0,[],0,0.0,0.0903222635388374,0.0001283648598473,0.0005427395226433,0.0056336834095418,0.0001757115533109,neutral,0.9999645948410034
18030714113347895,169,True,True,False,0,🙄🙄🙄 Communist with 3 mansions,2025-04-15T20:20:25.000Z,communist with 3 mansions,False,False,0,0,none,False,0,[],0,0.0083,0.0033584851771593,8.908814925234765e-05,0.0002259568864246,0.0002591555239632,9.522248728899284e-05,neutral,0.9978540539741516
18009505277738216,1,True,True,False,0,He’s one of them,2025-04-15T20:37:52.000Z,he s one of them,False,True,0,1,them_only,False,0,[],1,0.9922,0.0714600682258606,0.0001890440616989,0.000909554597456,0.0032131012994796,0.0002371551963733,neutral,0.9999849796295166
18030396365345324,18,True,False,False,0,Tell Mr Magoo to shut up 😂,2025-04-15T20:11:04.000Z,tell mr magoo to shut up,False,False,0,0,none,False,0,[],0,0.0001,0.8676050901412964,0.0025308295153081,0.0169520694762468,0.0916851982474327,0.0108672799542546,annoyance,0.9869260787963868
18057221813160882,16,True,False,False,0,Con man,2025-04-15T20:03:43.000Z,con man,False,False,0,0,none,False,0,[],0,0.0,0.1641647666692733,0.0005052484339103,0.0010601094691082,0.011871145106852,0.0002376948832534,neutral,0.999987006187439
17927525250044591,89,True,True,False,0,The communist is at it Again! This man is a Threat to Our Republic,2025-04-15T20:08:06.000Z,the communist is at it again! this man is a threat to our republic,True,False,1,0,we_only,False,0,[],0,0.0001,0.7418161034584045,0.0022464434150606,0.0895187109708786,0.0519011504948139,0.0052133430726826,annoyance,0.9951162338256836
18064200419006173,11,True,False,False,0,I thought Coachella was a music festival 😭😭🙏🙏 I don’t think he knows where he’s even at,2025-04-15T20:14:32.000Z,i thought coachella was a music festival i don t think he knows where he s even at,False,False,0,0,none,False,0,[],0,0.0001,0.0007684328011237,0.0001072276136255,0.0001354463747702,0.0001778288715286,0.0001140086096711,neutral,0.8668363690376282
17843574663464832,4,True,True,False,0,How did these people get to the show? Majority anyway,2025-04-15T20:15:35.000Z,how did these people get to the show? majority anyway,False,True,0,1,them_only,False,0,[],0,0.0003,0.0009376071393489,0.0001026979443849,0.0001548842701595,0.0001863557845354,0.0001040856150211,curiosity,0.7977985143661499
18090781153581042,36,True,True,False,1,What would a man who’s never had a job outside of politics know about working class people? He epitomizes why socialism doesn’t work: there’s always going to be a ruling class. Guess where Bernie would fit?,2025-04-15T20:07:35.000Z,what would a man who s never had a job outside of politics know about working class people? he epitomizes why socialism doesn t work there s always going to be a ruling class. guess where bernie would fit?,False,False,0,0,none,False,0,[],0,0.0017,0.0035044674295932,8.380761573789641e-05,0.0002290819247718,0.0002965363964904,9.488358773523942e-05,neutral,0.795071542263031
17910103644100665,34,True,True,False,0,Feel him Bern!!! He is a failure and has not made one significant contribution to the US. He is an old school scam artist making people think communism works when we all know communism is a failed system and ideology. God bless 🇺🇸,2025-04-15T20:14:25.000Z,feel him bern!!! he is a failure and has not made one significant contribution to the us. he is an old school scam artist making people think communism works when we all know communism is a failed system and ideology. god bless,True,False,2,0,we_only,False,0,[],0,0.0001,0.4028901755809784,0.0005120364949107,0.0092737199738621,0.0706568658351898,0.0007547008572146,neutral,0.6915467381477356
18318806686204767,9,True,False,False,0,Grandpa is trying to be hip to the jive again...,2025-04-15T20:15:50.000Z,grandpa is trying to be hip to the jive again...,False,False,0,0,none,False,0,[],0,0.0001,0.0010634363861754,9.86897575785406e-05,0.0001428701216354,0.0001934279134729,9.851544018602e-05,neutral,0.9999880790710448
17883159348165355,31,True,False,False,0,Imagine this grumpy old man taking over a stage there. What a downer.,2025-04-15T20:17:27.000Z,imagine this grumpy old man taking over a stage there. what a downer.,False,False,0,0,none,True,1,['taking_over'],1,0.9992,0.7504202723503113,0.0014169949572533,0.0051946933381259,0.3736332058906555,0.0004367199144326,annoyance,0.8384262323379517
18045291347377368,6,True,False,False,0,The man that takes money from corporations is speaking,2025-04-15T22:08:19.000Z,the man that takes money from corporations is speaking,False,False,0,0,none,False,0,[],0,0.0,0.0040912507101893,9.144619980361313e-05,0.0001781036116881,0.0002562240115366,0.0001059133501257,neutral,0.9999895095825196
18325469419165456,12,True,True,False,2,If you’re at Coachella you already agree to all this crap 🤣,2025-04-15T20:13:49.000Z,if you re at coachella you already agree to all this crap,False,False,0,0,none,False,0,[],0,0.0,0.793485164642334,0.0050156023353338,0.0019750371575355,0.0948533341288566,0.001236583921127,neutral,0.8893210291862488
18042353819528615,1,False,True,False,0,❤️❤️❤️❤️,2025-04-16T01:16:53.000Z,,False,False,0,0,none,False,0,[],0,0.0,0.0019954389426857,0.0001093645769287,0.0001826662919484,0.0002450727915856,0.0001133009063778,neutral,0.9995506405830384
18059916287281490,1,True,False,False,0,8.2% really is way overshooting,2025-04-16T01:06:51.000Z,8.2 really is way overshooting,False,False,0,0,none,False,0,[],0,0.0003,0.0017430824227631,9.244139801012352e-05,0.0001363409974146,0.0002027731970883,9.445360774407165e-05,neutral,0.9999884366989136
18045706454524176,7,True,True,False,0,"And billionaires are the ones crashing the stock market, so they can steal your retirement and purchase everything you used to own for pennies.On the dollar....",2025-04-16T01:59:19.000Z,"and billionaires are the ones crashing the stock market, so they can steal your retirement and purchase everything you used to own for pennies.on the dollar....",False,True,0,1,them_only,False,0,[],0,0.0001,0.1647360622882843,0.0002467677695676,0.00185068231076,0.0092372493818402,0.0004756368580274,neutral,0.9999929666519164
17928053574022011,1,False,True,False,0,Yet they have the nerve to talk ish about China 😒 stop deflecting USA!,2025-04-16T01:10:40.000Z,yet they have the nerve to talk ish about china stop deflecting usa!,False,True,0,1,them_only,False,0,[],0,0.0001,0.0383525863289833,0.0001443632063455,0.0009962350595742,0.000906775239855,0.0003096879518125,neutral,0.9999819993972778
18065126914992653,0,False,True,False,1,"The top 1% pays half of all taxes.  Half!  We take in 5T in taxes each year.  That’s more than the GDP of Germany (3rd highest behind US and China). We take in 1.3 Trillion more than Germany if you adjust for population size.  Germany runs a deficit of about 100B whereas our deficit is 1.3 trillion already this year.  It’s a borrowing and spending problem, not a tax the rich problem.",2025-04-16T05:24:02.000Z,"the top 1 pays half of all taxes. half! we take in 5t in taxes each year. that s more than the gdp of germany 3rd highest behind us and china . we take in 1.3 trillion more than germany if you adjust for population size. germany runs a deficit of about 100b whereas our deficit is 1.3 trillion already this year. it s a borrowing and spending problem, not a tax the rich problem.",True,False,4,0,we_only,False,0,[],0,0.0028,0.0022317022085189,9.291784226661548e-05,0.0001947329146787,0.0002266218507429,0.00010729276255,neutral,0.999988317489624
17931234789011195,2,False,True,False,0,,2025-04-16T02:19:23.000Z,,False,False,0,0,none,False,0,[],0,0.0,0.0019954389426857,0.0001093645769287,0.0001826662919484,0.0002450727915856,0.0001133009063778,neutral,0.9995506405830384
18018804677697871,1,True,False,False,0,It's noteworthy that we don't have a revenue/taxes problem. We have a spending problem.,2025-04-16T04:27:59.000Z,it's noteworthy that we don't have a revenue taxes problem. we have a spending problem.,True,False,2,0,we_only,False,0,[],0,0.0,0.0011440635425969,9.939545270754024e-05,0.0001478597550885,0.0001907033001771,0.0001111341916839,neutral,0.9953492283821106
17885870478143709,0,True,True,False,0,First lie IRS does not tax assets so their net worth is not income. Second lie a closer look shows most of their wealth accumulated under the Obama administration who put more Americans on food stamps than any other president🙈,2025-04-16T06:05:18.000Z,first lie irs does not tax assets so their net worth is not income. second lie a closer look shows most of their wealth accumulated under the obama administration who put more americans on food stamps than any other president,False,True,0,2,them_only,False,0,[],0,0.0002,0.0011573220835998,0.0001016402966342,0.0001673815277172,0.0002087546745315,0.0001085308686015,neutral,0.9999890327453612
17949851648956569,1,False,True,False,0,"Not only that, they also don't pay into Social Security after hitting a certain amount. They need to raise the cap or remove it.",2025-04-16T01:06:50.000Z,"not only that, they also don't pay into social security after hitting a certain amount. they need to raise the cap or remove it.",False,True,0,2,them_only,False,0,[],0,0.0011,0.0007945270626805,0.0001125762355513,0.0001482878578826,0.0001795493590179,0.0001204942018375,neutral,0.9955527186393738
18057603839143111,0,False,True,False,1,Yes let's tax aoc Bernie sanders,2025-04-16T05:24:03.000Z,yes let's tax aoc bernie sanders,False,False,0,0,none,False,0,[],0,0.0,0.002141933189705,8.614872058387846e-05,0.0001607763697393,0.0002201520546805,9.470858640270308e-05,neutral,0.970328450202942
17890388628221618,0,True,True,False,1,Fake news,2025-04-16T01:36:19.000Z,fake news,False,False,0,0,none,False,0,[],0,0.0001,0.0308018811047077,0.0001316924171987,0.0003703835536725,0.0008500641561113,0.0002475392539054,neutral,0.9999487400054932
18000998717604410,0,True,True,False,0,Well the wealthiest people all vote democrat so good luck with that one,2025-04-16T01:03:57.000Z,well the wealthiest people all vote democrat so good luck with that one,False,False,0,0,none,False,0,[],0,0.0001,0.002712830202654,8.762014476815239e-05,0.0002056115918094,0.0002423005062155,0.0001237383985426,optimism,0.9672057032585144
18032952938336655,0,True,True,False,0,"This is fake news. Totally fake. The demonrats are in the pockets of the richest entities in the world. On top of that, the top 1% pay more into taxes than the other 99%  You are so full of Shite.",2025-04-16T10:15:16.000Z,"this is fake news. totally fake. the demonrats are in the pockets of the richest entities in the world. on top of that, the top 1 pay more into taxes than the other 99 you are so full of shite.",False,False,0,0,none,False,0,[],0,0.0002,0.9335781931877136,0.0106718065217137,0.0052218367345631,0.5630245804786682,0.0007717410335317,disapproval,0.994787096977234
18327349840162899,0,True,False,False,4,"Where were your demands for taxing billionaires when Biden was in office, you didn't make a single post about it then",2025-04-16T02:24:41.000Z,"where were your demands for taxing billionaires when biden was in office, you didn't make a single post about it then",False,False,0,0,none,False,0,[],0,0.0007,0.0020686648786067,8.849098230712116e-05,0.0001698205742286,0.0002210672828368,0.0001070021826308,neutral,0.9965609908103944
18026030666444493,466,True,True,False,5,Why are American taxpayers funding elitist school to begin with?,2025-04-15T22:03:49.000Z,why are american taxpayers funding elitist school to begin with?,False,False,0,0,none,False,0,[],0,0.0,0.0009989109821617,0.0001036631583701,0.0001641771523281,0.0001965599367395,0.0001125026246882,confusion,0.5137360095977783
17955085283940790,775,True,True,False,20,No university should be funded with taxpayer dollars. Especially universities that charge $80K for tuition and don’t admit taxpayers if they’re the wrong color.,2025-04-15T21:59:11.000Z,no university should be funded with taxpayer dollars. especially universities that charge 80k for tuition and don t admit taxpayers if they re the wrong color.,False,True,0,1,them_only,False,0,[],0,0.0045,0.0008222429314628,0.0001075303953257,0.0001512628950877,0.0001848545362008,0.0001167322989203,neutral,0.9847005605697632
18131077525417469,132,True,True,False,2,Why does a single tax payer dollar go to these institutions?,2025-04-15T22:05:24.000Z,why does a single tax payer dollar go to these institutions?,False,False,0,0,none,False,0,[],0,0.0001,0.0009800161933526,0.0001054767344612,0.0001534706098027,0.0002058179379673,0.0001049932470778,curiosity,0.9872019290924072
18027627455410842,275,True,False,False,2,PRIVATE UNIVERSITY. You should never receive taxpayers money. Survive on your own dime,2025-04-15T22:25:24.000Z,private university. you should never receive taxpayers money. survive on your own dime,False,False,0,0,none,False,0,[],0,0.0011,0.1141313537955284,0.000162432086654,0.0011009413283318,0.0049062785692512,0.0006281506503,neutral,0.999459445476532
18472503982066725,40,True,True,False,3,Why does a private university need federal funding?,2025-04-15T22:02:13.000Z,why does a private university need federal funding?,False,False,0,0,none,False,0,[],0,0.0,0.0008104402804747,0.0001114904152927,0.000152071879711,0.0001876463502412,0.0001091110389097,confusion,0.6396798491477966
18224595694295229,3,True,False,True,0,👏👏👏,2025-04-16T02:19:12.000Z,,False,False,0,0,none,False,0,[],0,0.0,0.0019954389426857,0.0001093645769287,0.0001826662919484,0.0002450727915856,0.0001133009063778,neutral,0.9995506405830384
18083552035725419,473,False,True,False,14,"Well the Harvard president is right, they are a private institution and they can have whatever policy they want.....but the President also has the right to rescind Federal grants.",2025-04-15T21:59:27.000Z,"well the harvard president is right, they are a private institution and they can have whatever policy they want.....but the president also has the right to rescind federal grants.",False,True,0,3,them_only,False,0,[],0,0.0009,0.0006062912289053,0.0001222618884639,0.0001437193132005,0.0001754112454364,0.000127933017211,approval,0.9946379065513612
17979297743820933,52,False,True,False,0,"""Private university"" is not private if my taxes fund it.",2025-04-15T23:10:11.000Z,private university is not private if my taxes fund it.,False,False,0,0,none,False,0,[],0,0.0,0.0010546392295509,0.0001030146595439,0.0001571934117237,0.0001949703582795,0.0001139644882641,neutral,0.9999794960021972
17964203249873198,74,False,True,False,2,Private universities should not receive one penny of taxpayer money. They charge ludicrous tuition fees and have millions in endowments. This is why we need DOGE more than ever.,2025-04-15T23:08:57.000Z,private universities should not receive one penny of taxpayer money. they charge ludicrous tuition fees and have millions in endowments. this is why we need doge more than ever.,True,True,1,1,both,False,0,[],0,0.0012,0.0085771726444363,0.000103490310721,0.0003403960727155,0.0004523020761553,0.0001628737954888,neutral,0.5662009119987488
18092236765573548,13,True,False,False,0,Good! Give that money back to the taxpayers!,2025-04-15T22:14:33.000Z,good! give that money back to the taxpayers!,False,False,0,0,none,False,0,[],0,0.0002,0.0187596920877695,0.0001625372824491,0.0008519230177626,0.0007099044159986,0.0004714218957815,admiration,0.918928325176239
17880738534276298,18,True,False,False,1,"They are right, no government should be allowed to dictate what a PRIVATE university teaches, just as long as that PRIVATE university isn't being funded by the PUBLIC's money. As long as they fund themselves, then yea, do what you want",2025-04-15T22:02:41.000Z,"they are right, no government should be allowed to dictate what a private university teaches, just as long as that private university isn't being funded by the public's money. as long as they fund themselves, then yea, do what you want",False,True,0,2,them_only,False,0,[],0,0.0006,0.0010723129380494,0.0001044344753609,0.0001604333519935,0.0001868347317213,0.0001224144652951,approval,0.6357108950614929
18103435012507531,146,True,False,False,3,Excellent. Nothing bothers me more than my tax $ funding indoctrination centers like Harvard,2025-04-15T22:00:20.000Z,excellent. nothing bothers me more than my tax funding indoctrination centers like harvard,False,False,0,0,none,False,0,[],0,0.0002,0.0040414100512862,8.928545867092907e-05,0.0001851058623287,0.000296452170005,0.0001029095074045,admiration,0.999431312084198
18271423273256578,64,True,False,False,2,"How did Harvard turn into a 100% liberal, progoganda, brainwashing machine???!!!",2025-04-15T22:02:14.000Z,"how did harvard turn into a 100 liberal, progoganda, brainwashing machine???!!!",False,False,0,0,none,False,0,[],0,0.0005,0.2725622653961181,0.0003280333767179,0.0050254468806087,0.0150337852537631,0.0005564581369981,confusion,0.685768187046051
18067834828935680,1,False,True,False,0,So free speech isn't a thing anymore?,2025-04-15T22:16:26.000Z,so free speech isn't a thing anymore?,False,False,0,0,none,False,0,[],0,0.0015,0.0015258910134434,9.50130561250262e-05,0.0001724356843624,0.0001861779892351,9.81541452347301e-05,curiosity,0.9528500437736512
17896031337085423,2,True,True,False,0,The Harvard President is correct. And public money should never have been given to them. Period.,2025-04-15T22:53:43.000Z,the harvard president is correct. and public money should never have been given to them. period.,False,True,0,1,them_only,False,0,[],0,0.0012,0.0005972032668069,0.0001256742834812,0.0001418988249497,0.000179821436177,0.0001221723796334,approval,0.9994072914123536
17945797931844004,4473,False,True,False,209,So is ICE only deporting black and brown ppl? I’ve yet to see a report of any illegal Europeans being deported.,2025-04-16T02:39:23.000Z,so is ice only deporting black and brown ppl? i ve yet to see a report of any illegal europeans being deported.,False,False,0,0,none,False,0,[],0,0.0033,0.0039775785990059,0.000112567540782,0.0004244386800564,0.0002857641084119,0.0001334126282017,neutral,0.9252700805664062
17924017836062653,6575,True,True,False,66,I see some folks just couldn’t wait to play this role.,2025-04-16T02:15:52.000Z,i see some folks just couldn t wait to play this role.,False,False,0,0,none,False,0,[],0,0.0001,0.0005667309160344,0.0001326149649685,0.0001440219493815,0.000181268187589,0.0001316698180744,excitement,0.7023098468780518
18363663757124581,1076,True,True,False,6,Absolutely terrifying,2025-04-16T02:14:07.000Z,absolutely terrifying,False,False,0,0,none,False,0,[],0,0.0,0.0630710273981094,0.000297079415759,0.0006434482056647,0.00091100478312,0.0009880969300866,fear,0.9991917014122008
18038612030269183,1717,True,False,False,13,We got to keep sharing these stories,2025-04-16T02:15:00.000Z,we got to keep sharing these stories,True,False,1,0,we_only,False,0,[],0,0.0001,0.0006048601353541,0.0001234900410054,0.0001418422762071,0.0001713271340122,0.0001302846358157,neutral,0.9612871408462524
17875436829314794,331,True,False,False,10,This is appalling. I don’t know what universe I am in anymore,2025-04-16T03:46:25.000Z,this is appalling. i don t know what universe i am in anymore,False,False,0,0,none,False,0,[],0,0.0001,0.0167922042310237,0.0001368233934044,0.0003069115336984,0.0004525207332335,0.0002221630711574,confusion,0.9655774831771852
18004794659750514,2393,True,False,False,67,WTF is happening to this country.,2025-04-16T02:20:19.000Z,wtf is happening to this country.,False,False,0,0,none,False,0,[],0,0.0004,0.8392210602760315,0.0096677597612142,0.0086330501362681,0.0433901958167552,0.0028061459306627,anger,0.9778493642807008
18041413082448113,4768,True,True,False,122,Violation of human rights.,2025-04-16T02:13:37.000Z,violation of human rights.,False,False,0,0,none,False,0,[],0,0.0001,0.0007206247537396,0.0001195036238641,0.0001522352395113,0.0001800398458726,0.0001322694442933,annoyance,0.7491934299468994
18049313495364978,1087,False,True,False,12,"“Terrible things are happening outside. Poor helpless people are being dragged out of their homes. Families are torn apart. Men, women, and children are separated. Children come home from school to find that their parents have disappeared.”
Anne Frank - January 13th, 1943",2025-04-16T03:47:01.000Z,"terrible things are happening outside. poor helpless people are being dragged out of their homes. families are torn apart. men, women, and children are separated. children come home from school to find that their parents have disappeared. anne frank - january 13th, 1943",False,True,0,2,them_only,False,0,[],0,0.0001,0.0040803328156471,0.0001130284363171,0.0003820984566118,0.0003142704372294,0.0001526163396192,sadness,0.9046693444252014
18072784249846556,22,True,True,False,1,This is what America voted for! SMH,2025-04-16T04:40:34.000Z,this is what america voted for! smh,False,False,0,0,none,False,0,[],0,0.0,0.0016191378235816,9.342515841126442e-05,0.0001568862790009,0.0001968910073628,0.0001021722346195,neutral,0.6605605483055115
